Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,47.480000,47.549999,46.410000,46.599998,42.934681,44729700
2018-12-17,46.419998,48.340000,43.860001,44.000000,40.539173,201627600
2018-12-24,43.770000,45.770000,42.400002,44.820000,41.294685,96849200
2018-12-31,45.189999,46.950001,44.410000,46.709999,43.036018,70105700
2019-01-07,46.930000,48.619999,46.470001,48.290001,44.491753,86373900
2019-01-14,47.849998,49.570000,47.410000,49.270000,45.394665,69767300
2019-01-21,48.840000,49.900002,48.660000,49.799999,46.064632,56968700
2019-01-28,49.450001,51.099998,49.189999,50.810001,46.998886,71374700
2019-02-04,50.380001,51.490002,49.820000,51.029999,47.202377,61228200
2019-02-11,50.959999,51.750000,50.950001,51.720001,47.840622,60223100
2019-02-18,51.480000,52.599998,51.240002,52.480000,48.543613,52247600
2019-02-25,52.750000,53.029999,52.049999,52.509998,48.571358,85052300
2019-03-04,52.669998,53.130001,51.570000,52.770000,48.811871,75226500
2019-03-11,51.939999,53.470001,51.000000,52.939999,48.969112,124907500
2019-03-18,52.869999,54.380001,52.349998,52.770000,48.811871,98167000
2019-03-25,52.560001,53.740002,52.230000,53.709999,49.681355,56638300
2019-04-01,53.880001,54.650002,53.410000,53.930000,49.884853,58852300
2019-04-08,53.730000,54.500000,53.330002,54.500000,50.412102,45554600
2019-04-15,54.500000,54.910000,54.230000,54.520000,50.656452,30985300
2019-04-22,54.400002,55.529999,54.200001,55.410000,51.483379,41109000
2019-04-29,55.290001,55.490002,54.459999,54.790001,50.907318,45516700
2019-05-06,53.900002,55.000000,53.080002,54.650002,50.777237,53659700
2019-05-13,53.720001,55.150002,53.360001,54.500000,50.637871,49829400
2019-05-20,53.950001,54.549999,52.509998,52.770000,49.030464,46996500
2019-05-27,53.080002,53.279999,50.509998,50.599998,47.014244,61095700
2019-06-03,50.560001,53.419998,49.889999,53.259998,49.485741,72221600
2019-06-10,53.680000,54.610001,53.279999,53.279999,49.504333,58770500
2019-06-17,53.340000,57.470001,52.250000,56.119999,52.143074,171000000
