Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,117.139999,118.889999,113.669998,113.949997,98.918114,13585400
2018-12-17,114.370003,115.070000,108.809998,109.419998,94.985695,40508800
2018-12-24,110.129997,111.099998,105.029999,110.360001,95.801682,18477200
2018-12-31,110.580002,111.089996,108.050003,110.480003,95.905869,22124300
2019-01-07,110.010002,110.870003,107.360001,108.160004,93.891914,33993300
2019-01-14,107.849998,110.300003,106.730003,110.070000,95.549942,25021000
2019-01-21,109.860001,110.790001,108.410004,109.349998,94.924934,20048400
2019-01-28,108.959999,113.279999,108.000000,112.190002,97.390297,24575100
2019-02-04,112.209999,113.580002,111.849998,113.019997,98.110802,20563800
2019-02-11,113.160004,116.279999,111.879997,115.910004,100.619553,32393100
2019-02-18,116.800003,116.970001,115.199997,116.760002,101.357437,21326300
2019-02-25,117.169998,117.300003,114.209999,116.180000,100.853943,21221000
2019-03-04,116.550003,117.330002,114.260002,115.230003,100.840408,22800800
2019-03-11,115.300003,117.559998,114.980003,115.660004,101.216682,42327400
2019-03-18,116.169998,121.290001,116.050003,120.720001,105.644814,32934900
2019-03-25,120.260002,123.190002,120.080002,122.550003,107.246292,23630400
2019-04-01,122.589996,122.889999,120.739998,121.620003,106.432411,19796700
2019-04-08,121.720001,122.750000,120.849998,122.230003,106.966255,16586400
2019-04-15,122.440002,128.259995,121.889999,127.089996,111.219345,23332900
2019-04-22,126.769997,127.980003,125.180000,126.400002,110.615509,19155800
2019-04-29,126.139999,128.389999,126.019997,127.669998,111.726921,17298600
2019-05-06,127.300003,128.279999,124.849998,128.009995,112.024460,17135100
2019-05-13,127.019997,130.869995,126.629997,130.509995,114.212265,22024000
2019-05-20,130.039993,130.899994,128.850006,129.500000,113.328407,18238500
2019-05-27,129.500000,129.899994,126.839996,128.000000,112.015701,21210200
2019-06-03,127.860001,134.710007,127.489998,133.470001,116.802635,24776000
2019-06-10,133.179993,134.440002,131.850006,132.729996,117.005478,15957500
2019-06-17,132.720001,134.559998,131.330002,133.960007,118.089813,22997700
2019-06-24,134.649994,135.240005,130.759995,131.130005,115.595032,24955600
2019-07-01,131.990005,134.089996,131.070007,133.020004,117.261154,12993300
2019-07-08,133.100006,134.740005,130.720001,133.279999,117.490334,28654600
2019-07-15,133.600006,135.240005,130.009995,130.089996,114.678261,19923300
2019-07-22,130.490005,132.240005,128.389999,131.220001,115.674370,21143200
2019-07-29,131.500000,132.080002,126.239998,127.919998,112.765320,25431600
2019-08-05,128.350006,129.750000,123.879997,128.600006,113.364784,25232000
2019-08-12,128.449997,132.320007,127.870003,131.759995,116.150398,20348500
2019-08-19,132.070007,133.639999,129.539993,130.270004,114.836922,15922100
2019-08-26,130.820007,137.110001,130.589996,136.729996,120.531593,21902500
2019-09-02,136.350006,139.179993,135.550003,137.369995,121.095772,14237700
2019-09-09,136.399994,138.289993,134.679993,136.440002,121.107132,21397300
2019-09-16,136.389999,136.500000,134.100006,134.710007,119.571564,19090300
2019-09-23,134.960007,136.449997,134.509995,135.600006,120.361534,19593500
2019-09-30,136.070007,140.449997,133.490005,140.279999,124.515594,27181100
2019-10-07,139.289993,139.610001,136.639999,137.639999,122.172279,16365900
2019-10-14,137.839996,138.300003,135.580002,136.250000,120.938492,14505700
2019-10-21,136.339996,138.110001,135.660004,136.639999,121.284676,13213600
2019-10-28,136.550003,138.339996,135.410004,136.929993,121.542068,15963800
2019-11-04,136.800003,137.100006,132.570007,133.130005,118.169090,17091500
2019-11-11,133.029999,133.919998,131.589996,133.809998,118.772682,14430900
2019-11-18,134.000000,135.690002,133.020004,134.070007,119.003479,16092600
2019-11-25,134.660004,136.520004,133.210007,135.830002,120.565704,14014300
