Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,241.589996,245.369995,231.839996,234.190002,231.251770,2949500
2018-12-17,232.000000,235.979996,214.929993,215.789993,213.232712,13135600
2018-12-24,214.240005,225.429993,208.339996,222.449997,219.813782,7578400
2018-12-31,224.429993,225.979996,210.070007,221.759995,219.131989,10355500
2019-01-07,222.000000,240.020004,222.000000,240.000000,237.155792,12051900
2019-01-14,237.949997,241.979996,233.710007,240.660004,237.807953,10585700
2019-01-21,238.580002,244.520004,237.550003,240.899994,238.045120,7628800
2019-01-28,238.089996,245.949997,235.899994,243.429993,240.545151,9915900
2019-02-04,243.529999,247.869995,240.589996,243.509995,240.624207,5801900
2019-02-11,243.509995,252.509995,243.380005,252.490005,249.497787,6151200
2019-02-18,251.669998,252.610001,249.699997,252.100006,249.112427,4149300
2019-02-25,252.520004,264.450012,252.509995,264.059998,260.930695,7647100
2019-03-04,266.000000,266.179993,246.669998,249.850006,246.889069,8172800
2019-03-11,250.869995,264.390015,249.630005,263.089996,259.972168,8341300
2019-03-18,263.049988,271.700012,261.100006,263.809998,260.875153,7685300
2019-03-25,266.869995,273.940002,264.010010,273.720001,270.674896,6114100
2019-04-01,275.140015,278.859985,272.769989,276.489990,273.414093,5006200
2019-04-08,276.700012,282.980011,273.980011,280.649994,277.527771,5948800
2019-04-15,280.369995,281.149994,253.220001,259.779999,256.889923,12281400
2019-04-22,260.000000,273.480011,254.139999,273.220001,270.180359,11463400
2019-04-29,273.959991,280.010010,270.649994,278.640015,275.540100,6421000
2019-05-06,272.779999,279.589996,260.799988,269.179993,266.185394,7591500
2019-05-13,262.920013,269.410004,258.029999,261.730011,258.818237,7968700
2019-05-20,262.179993,276.660004,260.250000,271.799988,268.776245,7245300
2019-05-27,273.820007,274.829987,262.109985,266.980011,264.009857,4947600
2019-06-03,268.290009,282.510010,264.299988,281.690002,278.556183,8709000
2019-06-10,282.869995,288.070007,282.429993,285.260010,282.086517,5777100
2019-06-17,285.869995,297.410004,284.799988,294.459991,291.378204,6868700
2019-06-24,295.200012,298.380005,288.690002,293.679993,290.606415,9404100
2019-07-01,299.130005,305.450012,295.010010,300.649994,297.503418,4516300
2019-07-08,299.299988,299.570007,288.299988,290.940002,287.895111,5397900
2019-07-15,290.809998,295.600006,284.540009,289.820007,286.786835,8396400
2019-07-22,291.000000,294.529999,278.519989,287.209991,284.204071,7157800
2019-07-29,288.500000,289.190002,271.000000,274.820007,271.943787,7955300
2019-08-05,268.630005,281.000000,266.489990,276.369995,273.477539,8791300
2019-08-12,274.730011,278.059998,269.369995,276.149994,273.259796,7584500
2019-08-19,278.600006,280.910004,267.459991,269.359985,266.540863,5473900
2019-08-26,270.519989,290.179993,268.890015,287.059998,284.055725,7395600
2019-09-02,284.429993,296.920013,281.250000,295.049988,291.962006,6686100
2019-09-09,296.209991,298.040009,285.029999,297.649994,294.534851,7481700
2019-09-16,295.410004,299.079987,291.019989,296.329987,293.228607,6577900
2019-09-23,292.549988,295.609985,281.049988,287.399994,284.573792,7287200
2019-09-30,286.910004,293.630005,274.299988,292.299988,289.425568,8897000
2019-10-07,290.489990,294.040009,270.329987,283.640015,280.850800,9995300
2019-10-14,284.089996,287.970001,279.320007,281.420013,278.652557,6250300
2019-10-21,284.559998,300.000000,280.700012,296.679993,293.762451,6487000
2019-10-28,296.589996,305.279999,295.660004,303.600006,300.614441,6517300
2019-11-04,305.640015,306.000000,290.640015,294.649994,291.752441,5944800
2019-11-11,292.640015,306.950012,292.239990,306.809998,303.792908,5338400
2019-11-18,306.000000,310.670013,299.890015,307.769989,304.743469,7231300
2019-11-25,308.959991,316.029999,307.630005,313.950012,310.862732,4498300
2019-12-02,315.660004,321.600006,308.709991,320.119995,316.971954,4907600
2019-12-09,319.410004,322.170013,315.170013,320.500000,317.348267,5469400
2019-12-16,322.660004,330.140015,316.670013,326.720001,323.507141,8537900
2019-12-23,326.910004,329.040009,323.730011,326.549988,323.530579,3117700
2019-12-30,326.570007,327.410004,321.329987,322.820007,319.835144,3475300
2020-01-06,319.839996,331.980011,318.649994,328.730011,325.690430,4570100
2020-01-13,328.890015,339.339996,326.709991,339.190002,336.053680,5741800
2020-01-20,339.600006,342.260010,331.519989,333.679993,330.594604,4422800
2020-01-27,327.359985,337.640015,310.920013,313.190002,310.294128,10631200
2020-02-03,316.809998,334.450012,315.109985,326.209991,323.193695,9713700
2020-02-10,324.570007,340.950012,324.570007,339.190002,336.053680,8566200
2020-02-17,338.130005,341.350006,333.100006,334.940002,331.842957,5697600
2020-02-24,324.260010,326.989990,284.829987,290.799988,288.111145,13154900
2020-03-02,291.029999,327.890015,288.859985,311.170013,308.292786,13795600
2020-03-09,293.880005,307.970001,268.549988,300.119995,297.345032,16847600
2020-03-16,271.529999,314.160004,265.239990,278.369995,276.009613,20817400
