Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,20.629999,20.870001,19.520000,19.900000,19.900000,172821900
2018-12-17,20.010000,20.020000,16.760000,16.930000,16.930000,589235800
2018-12-24,16.520000,18.309999,16.030001,17.820000,17.820000,392332300
2018-12-31,18.150000,19.070000,16.940001,19.000000,19.000000,401037100
2019-01-07,19.440001,21.440001,18.900000,20.270000,20.270000,593112300
2019-01-14,19.959999,21.049999,19.020000,20.770000,20.770000,378134700
2019-01-21,20.480000,22.030001,19.549999,21.930000,21.930000,363997900
2019-01-28,20.320000,25.139999,19.049999,24.510000,24.510000,765719600
2019-02-04,24.430000,24.660000,22.270000,23.049999,23.049999,436607300
2019-02-11,23.049999,24.049999,22.590000,23.680000,23.680000,328803600
2019-02-18,23.629999,24.410000,23.610001,24.360001,24.360001,216868400
2019-02-25,25.010000,25.520000,23.110001,23.680000,23.680000,261809300
2019-03-04,23.889999,24.129999,21.040001,22.010000,22.010000,246243700
2019-03-11,22.150000,24.150000,21.980000,23.290001,23.290001,256875100
2019-03-18,23.299999,28.110001,23.040001,26.370001,26.370001,587009700
2019-03-25,26.290001,26.990000,24.549999,25.520000,25.520000,360947900
2019-04-01,26.420000,29.950001,25.830000,28.980000,28.980000,461863400
2019-04-08,28.690001,28.950001,27.190001,27.850000,27.850000,283760400
2019-04-15,27.799999,28.270000,26.959999,27.680000,27.680000,176274300
2019-04-22,27.620001,28.860001,27.049999,27.879999,27.879999,236197100
2019-04-29,27.900000,29.150000,26.610001,28.219999,28.219999,409783400
2019-05-06,26.719999,28.100000,26.030001,27.959999,27.959999,368261400
2019-05-13,26.980000,28.459999,26.100000,27.500000,27.500000,370403700
2019-05-20,26.980000,27.590000,26.030001,26.440001,26.440001,263516900
2019-05-27,27.270000,29.670000,27.059999,27.410000,27.410000,380876100
2019-06-03,28.750000,32.599998,27.290001,32.410000,32.410000,552672100
2019-06-10,33.529999,34.299999,30.020000,30.360001,30.360001,370731400
2019-06-17,30.250000,31.360001,28.969999,29.100000,29.100000,374823600
2019-06-24,29.320000,31.110001,28.670000,30.370001,30.370001,280184100
2019-07-01,31.790001,32.040001,30.730000,31.500000,31.500000,155471500
2019-07-08,31.799999,34.029999,30.100000,33.209999,33.209999,286089100
2019-07-15,33.340000,34.860001,32.419998,32.509998,32.509998,278127400
