Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,53.783501,54.421001,52.468498,52.585499,52.585499,61344000
2018-12-17,52.350498,53.785500,49.059502,49.562500,49.562500,310166000
2018-12-24,49.216000,53.211498,48.882999,52.334000,52.334000,163072000
2018-12-31,52.891499,54.000000,51.118500,53.903500,53.903500,152960000
2019-01-07,54.048500,54.667500,52.821499,53.223499,53.223499,167320000
2019-01-14,52.667000,55.900002,52.427502,55.365002,55.365002,174076000
2019-01-21,54.799999,55.167999,53.378502,55.075500,55.075500,117200000
2019-01-28,54.503502,56.720001,53.300999,55.931000,55.931000,151838000
2019-02-04,55.950500,57.700001,54.679501,55.118999,55.118999,269024000
2019-02-11,55.187500,57.142502,55.000000,55.981499,55.981499,130508000
2019-02-18,55.832001,56.546501,54.898998,55.827999,55.827999,108778000
2019-02-25,56.096500,57.500000,55.334999,57.425999,57.425999,144834000
2019-03-04,57.728001,58.824501,56.509998,57.498501,57.498501,152966000
2019-03-11,57.599998,60.355999,57.578499,59.514999,59.514999,177328000
2019-03-18,59.484501,61.821999,59.074001,60.382500,60.382500,158310000
2019-03-25,59.978001,60.472000,58.171501,58.844501,58.844501,141048000
2019-04-01,59.376999,61.029999,59.318001,60.572498,60.572498,109208000
2019-04-08,60.555500,61.152500,59.918999,61.136501,61.136501,98238000
2019-04-15,61.204498,62.297001,60.728001,62.073502,62.073502,101534000
2019-04-22,61.833500,63.945499,61.668499,63.870998,63.870998,132920000
2019-04-29,64.025497,64.848503,57.916500,59.477501,59.477501,366572000
2019-05-06,58.599998,59.771500,57.318501,58.382000,58.382000,155104000
2019-05-13,57.262001,59.708000,56.070000,58.438999,58.438999,205990000
2019-05-20,57.650002,58.188999,56.658001,56.930500,56.930500,113758000
2019-05-27,57.074001,57.824501,55.167500,55.325001,55.325001,106848000
2019-06-03,53.346500,53.671501,51.351501,53.418499,53.418499,277238000
2019-06-10,53.849998,55.200500,53.480000,54.314999,54.314999,131084000
2019-06-17,54.455002,56.328499,54.400002,56.268501,56.268501,155802000
2019-06-24,56.000000,56.178501,53.684502,54.139999,54.139999,148328000
2019-07-01,55.051998,56.732498,54.766499,56.633499,56.633499,99774000
2019-07-08,56.293499,57.661999,55.357498,57.266998,57.266998,137952000
2019-07-15,57.266998,57.929001,56.562500,56.577499,56.577499,114688000
2019-07-22,56.773499,63.419498,56.185501,62.261002,62.261002,252732000
2019-07-29,62.125000,62.449501,59.500000,59.816002,59.816002,180294000
2019-08-05,58.648499,60.313999,57.137501,59.445000,59.445000,165074000
2019-08-12,59.000000,60.271500,58.053501,58.960499,58.960499,139350000
2019-08-19,59.591499,60.469501,57.500000,57.679001,57.679001,112414000
2019-08-26,57.972500,60.017502,57.742500,59.526501,59.526501,99136000
2019-09-02,59.092499,60.700001,58.185501,60.316002,60.316002,92586000
2019-09-09,60.354000,62.120998,59.658501,62.001499,62.001499,138618000
2019-09-16,61.521999,62.216999,60.823502,61.492001,61.492001,120710000
2019-09-23,61.328499,62.401001,60.459999,61.297501,61.297501,140688000
2019-09-30,61.029999,61.643002,58.157001,60.548000,60.548000,134654000
2019-10-07,60.349998,61.437500,59.473999,60.785500,60.785500,88246000
2019-10-14,60.694500,63.187500,60.594002,62.220501,62.220501,116448000
2019-10-21,62.435001,63.400002,61.992500,63.215000,63.215000,109566000
2019-10-28,63.750000,64.961998,62.473999,63.612499,63.612499,208002000
2019-11-04,63.805500,66.132500,63.805500,65.449997,65.449997,155938000
2019-11-11,65.199997,66.677002,64.607498,66.677002,66.677002,134858000
2019-11-18,66.616997,66.695999,64.460503,64.683502,64.683502,132062000
2019-11-25,64.813004,65.882004,64.780502,65.204498,65.204498,77110000
2019-12-02,65.127998,67.123497,63.852501,66.969498,66.969498,144690000
2019-12-09,66.943001,67.877502,66.699997,67.343498,67.343498,131212000
2019-12-16,67.750000,68.216499,67.437500,67.560997,67.560997,163418000
2019-12-23,67.936501,68.352501,67.208504,67.732002,67.732002,80278000
2019-12-30,67.840500,68.687500,66.606499,68.075996,68.075996,90194000
2020-01-06,67.581497,71.747002,67.550003,71.447998,71.447998,175870000
2020-01-13,71.762497,74.027496,71.268501,73.975998,73.975998,156860000
2020-01-20,73.949997,75.028999,73.158997,73.308502,73.308502,133824000
2020-01-27,71.577003,73.483498,70.974998,71.639000,71.639000,156354000
2020-02-03,73.082497,74.315002,71.101501,73.955498,73.955498,270074000
2020-02-10,73.861504,76.494003,73.760002,75.936501,75.936501,150308000
2020-02-17,75.717003,76.537003,73.924500,74.172997,74.172997,116870000
2020-02-24,71.152496,71.842499,63.410500,66.962502,66.962502,293404000
2020-03-02,67.569504,70.409500,62.860500,64.787003,64.787003,278650000
2020-03-09,60.248001,63.792500,55.423500,60.713501,60.713501,352582000
2020-03-16,54.480499,57.630501,51.849998,53.410500,53.410500,429700000
2020-03-23,52.818501,58.574001,50.443501,55.513000,55.513000,385820000
2020-03-30,56.632000,58.669998,53.754002,54.634998,54.634998,283718000
2020-04-06,56.650002,61.099499,56.250000,60.328499,60.328499,219302000
2020-04-13,60.075001,64.500000,59.116501,63.950001,63.950001,253242000
2020-04-20,63.494499,64.407501,60.250000,63.830002,63.830002,202840000
2020-04-27,64.599998,68.007500,61.519001,65.865997,65.865997,337958000
2020-05-04,65.406502,69.832001,64.800499,69.217003,69.217003,166182000
2020-05-11,68.839500,70.776497,66.165001,68.653000,68.653000,185208000
2020-05-18,68.079002,70.849998,67.709999,70.662003,70.662003,176380000
2020-05-25,72.098000,72.255501,69.730003,71.676003,71.676003,148488000
2020-06-01,71.285004,72.450500,70.300499,72.000999,72.000999,145960000
2020-06-08,71.314003,73.638496,69.290001,70.646004,70.646004,183084000
2020-06-15,69.474503,73.110001,69.360001,71.232002,71.232002,179372000
2020-06-22,71.250504,73.789497,67.750000,68.126999,68.126999,220384000
2020-06-29,68.016998,74.426003,67.582497,73.496498,73.496498,184760000
2020-07-06,74.407501,77.067001,73.848999,76.950500,76.950500,196596000
2020-07-13,77.497002,78.818001,74.296501,75.842499,75.842499,172836000
2020-07-20,75.750000,79.352501,74.379501,75.410500,75.410500,145946000
2020-07-27,75.663002,77.044502,72.699997,74.397499,74.397499,208220000
2020-08-03,74.550003,76.004501,73.201500,74.918503,74.918503,172852000
2020-08-10,74.540001,76.848503,73.874496,75.231499,75.231499,118486000
2020-08-17,75.798500,79.594002,75.250000,78.778503,78.778503,140060000
2020-08-24,79.623497,82.639503,78.751999,81.971497,81.971497,156744000
2020-08-31,82.178497,86.305000,76.898499,79.060501,79.060501,218172000
2020-09-07,76.250000,78.682999,74.651001,75.788002,75.788002,157004000
2020-09-14,76.582497,77.849998,71.581001,72.554497,72.554497,190894000
2020-09-21,71.581001,73.198502,70.107498,71.953003,71.953003,193462000
2020-09-28,73.599503,74.753502,72.314003,72.779999,72.779999,167630000
2020-10-05,73.132500,75.592499,71.661499,75.522499,75.522499,142848000
2020-10-12,76.900002,79.420998,76.464996,78.385002,78.385002,192994000
2020-10-19,78.796501,81.706001,76.025002,81.649002,81.649002,192786000
2020-10-26,80.750000,84.066002,75.424004,80.805496,80.805496,262186000
2020-11-02,81.177002,89.591003,80.605499,87.986504,87.986504,215382000
2020-11-09,89.799004,90.844498,85.806000,88.612999,88.612999,184518000
2020-11-16,88.207001,89.717003,86.500999,86.819000,86.819000,114690000
2020-11-23,87.011002,89.850502,85.509003,89.350998,89.350998,84904000
2020-11-30,88.782501,92.191498,87.391998,91.188004,91.188004,144464000
2020-12-07,90.777496,91.464500,86.676498,88.739998,88.739998,121268000
2020-12-14,88.536003,89.489998,85.750000,86.310997,86.310997,199214000
2020-12-21,85.456497,87.205498,84.699997,86.708000,86.708000,86630000
2020-12-28,87.245499,89.423500,86.400002,87.632004,87.632004,89472000
2021-01-04,88.000000,89.968002,84.805000,89.891502,89.891502,181692000
2021-01-11,88.850998,89.219002,85.585503,86.380997,86.380997,148412000
2021-01-18,87.150002,96.603996,86.641502,94.627998,94.627998,197190000
2021-01-25,95.637001,96.091003,89.863998,91.367996,91.367996,264368000
2021-02-01,92.229500,105.331001,92.229500,104.441498,104.441498,282928000
2021-02-08,105.000000,105.750000,102.612000,104.751503,104.751503,115292000
2021-02-15,104.587502,107.257004,104.171501,104.440498,104.440498,111782000
2021-02-22,102.680000,104.416000,99.511497,101.095497,101.095497,168322000
2021-03-01,102.400002,105.309998,99.699997,104.853500,104.853500,187832000
2021-03-08,104.203003,105.686996,100.259499,102.500000,102.500000,159408000
2021-03-15,102.249001,105.683998,100.146500,101.348000,101.348000,162222000
2021-03-22,101.381500,103.379997,99.804497,101.236504,101.236504,150858000
2021-03-29,101.108002,106.787498,100.272499,106.488998,106.488998,136254000
2021-04-05,107.357498,113.698502,107.260498,113.533501,113.533501,162694000
2021-04-12,112.706001,114.800003,111.390999,114.137497,114.137497,127164000
2021-04-19,113.509003,115.306000,112.015999,114.996498,114.996498,128994000
2021-04-26,115.225998,121.569000,114.307999,117.675003,117.675003,243620000
2021-05-03,118.245499,119.077499,112.834000,117.596497,117.596497,153784000
2021-05-10,116.406998,116.550003,109.681000,113.918999,113.918999,176676000
2021-05-17,113.178497,115.944504,111.272003,114.706497,114.706497,140470000
2021-05-24,115.744499,119.452499,115.598000,117.842499,117.842499,132550000
2021-05-31,118.722000,119.951500,116.475998,119.678497,119.678497,87666000
2021-06-07,119.472000,122.085999,119.050003,121.510002,121.510002,114164000
2021-06-14,121.612999,122.775497,119.470001,120.111000,120.111000,142090000
2021-06-21,120.500504,123.095497,119.898499,122.508499,122.508499,124908000
2021-06-28,122.678497,125.403999,121.354500,125.257500,125.257500,120200000
2021-07-05,125.648499,127.283997,124.022003,125.518501,125.518501,92886000
2021-07-12,126.178001,129.326508,125.611000,126.970001,126.970001,105292000
2021-07-19,126.089500,133.399002,123.504997,133.014999,133.014999,130834000
2021-07-26,133.328506,138.296997,130.104004,134.726501,134.726501,237704000
2021-08-02,135.117004,136.472504,133.319504,135.738495,135.738495,100430000
2021-08-09,135.942505,137.856506,135.339493,137.727493,137.727493,84980000
2021-08-16,137.524994,138.362503,134.250000,137.429504,137.429504,116334000
2021-08-23,137.969498,144.512497,137.607498,144.003998,144.003998,112960000
2021-08-30,144.399994,146.253998,142.400497,143.739502,143.739502,121010000
2021-09-06,143.834503,144.718506,140.738007,140.876007,140.876007,90622000
2021-09-13,141.949493,144.450500,140.470001,140.800003,140.800003,148750000
2021-09-20,138.161499,142.330505,136.322006,142.214996,142.214996,140842000
2021-09-27,140.804504,141.938507,133.556000,136.542999,136.542999,171858000
2021-10-04,135.960495,140.330994,131.050003,139.785507,139.785507,159606000
2021-10-11,139.292007,141.718002,135.759995,141.367996,141.367996,136108000
2021-10-18,141.076508,143.662506,136.056000,137.566498,137.566498,140728000
2021-10-25,137.550003,148.649994,135.423996,148.046005,148.046005,248956000
2021-11-01,148.046005,150.327499,143.225494,148.852005,148.852005,184666000
2021-11-08,149.824997,150.615005,144.537506,148.677994,148.677994,111430000
2021-11-15,148.900497,150.966507,147.240005,148.926498,148.926498,131296000
2021-11-22,149.332504,149.829498,141.842499,142.182999,142.182999,106322000
2021-11-29,144.000000,146.297501,140.214493,142.001495,142.001495,179108000
2021-12-06,143.040497,149.100006,140.149994,148.001495,148.001495,134856000
2021-12-13,147.781494,147.970001,141.214996,141.725006,141.725006,185952000
2021-12-20,140.000000,148.243500,139.320999,146.916504,146.916504,108654000
2021-12-27,147.255997,148.343994,144.852005,144.852005,144.852005,85788000
2022-01-03,145.054993,146.485001,135.766495,137.016998,137.016998,178772000
2022-01-10,135.078003,142.850006,133.164505,139.480499,139.480499,160344000
2022-01-17,136.175003,137.959503,130.086502,130.351501,130.351501,149080000
2022-01-24,125.977997,133.356506,124.500000,133.350998,133.350998,239024000
2022-01-31,134.162003,151.546494,132.209503,143.292999,143.292999,361346000
2022-02-07,144.250000,144.250000,133.399994,134.282501,134.282501,228690000
2022-02-14,133.256500,138.108505,130.196503,130.403000,130.403000,170574000
2022-02-21,129.837997,135.271500,124.953499,134.459503,134.459503,168638000
2022-02-28,133.050003,136.439499,130.337494,131.906494,131.906494,143914000
2022-03-07,131.488007,133.795502,125.674500,129.870499,129.870499,181194000
2022-03-14,130.250000,136.244003,125.275002,136.125504,136.125504,178138000
2022-03-21,136.163498,142.035004,134.092499,141.673004,141.673004,138004000
