Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,37.029999,37.299999,36.180000,36.340000,32.376839,36554200
2018-12-17,36.389999,36.860001,33.669998,33.750000,30.069304,144265200
2018-12-24,33.720001,35.360001,32.610001,34.349998,30.603861,69996500
2018-12-31,34.290001,35.840000,33.299999,35.810001,31.904642,90177800
2019-01-07,35.630001,36.119999,35.270000,35.630001,31.920837,98497800
2019-01-14,35.410000,36.320000,35.349998,36.209999,32.440453,99025100
2019-01-21,36.049999,37.419998,34.830002,35.779999,32.055218,135135600
2019-01-28,35.480000,36.880001,34.669998,36.790001,32.960075,118430100
2019-02-04,36.740002,37.759998,36.270000,37.599998,33.685753,108599400
2019-02-11,37.700001,37.779999,36.750000,37.770000,33.838058,75599700
2019-02-18,37.750000,38.740002,37.439999,38.610001,34.590607,70283000
2019-02-25,38.660000,39.509998,38.310001,39.099998,35.029594,94307100
2019-03-04,39.250000,39.650002,37.889999,38.189999,34.214329,69797900
2019-03-11,38.250000,40.520000,38.099998,40.470001,36.256985,152070700
2019-03-18,40.230000,40.450001,38.900002,39.459999,35.352123,96638700
2019-03-25,39.480000,40.500000,38.939999,39.980000,35.817993,76889100
2019-04-01,40.340000,40.619999,39.810001,40.419998,36.212181,83039200
2019-04-08,40.349998,41.330002,40.169998,41.299999,37.194344,61577800
2019-04-15,41.320000,42.830002,41.259998,42.430000,38.212009,52080700
2019-04-22,42.259998,43.959999,41.709999,43.080002,38.797390,96918200
2019-04-29,43.169998,43.799999,42.360001,43.290001,38.986515,72665100
2019-05-06,42.770000,43.410000,42.160000,43.150002,38.860435,68445500
2019-05-13,42.570000,43.810001,42.139999,43.540001,39.211670,102479300
2019-05-20,43.380001,43.500000,42.410000,42.669998,38.428146,66657300
2019-05-27,42.849998,43.029999,40.770000,41.000000,36.924164,76522900
2019-06-03,41.029999,41.869999,40.680000,41.480000,37.356445,124734900
2019-06-10,41.480000,42.500000,41.029999,42.310001,38.103939,105509900
2019-06-17,42.340000,43.779999,42.090000,43.560001,39.229671,94082500
2019-06-24,43.549999,43.860001,41.410000,42.279999,38.076916,119000300
2019-07-01,42.650002,43.349998,42.340000,43.279999,38.977501,54539500
2019-07-08,43.180000,45.009998,42.360001,44.639999,40.400955,86113700
2019-07-15,44.869999,45.259998,44.020000,44.060001,39.876041,80954500
2019-07-22,44.110001,45.299999,43.639999,44.630001,40.391911,94075700
2019-07-29,44.700001,44.709999,42.200001,42.650002,38.599930,76946000
2019-08-05,42.139999,43.150002,40.720001,42.930000,38.853344,94594300
2019-08-12,42.730000,44.040001,42.049999,43.180000,39.079597,84154200
