Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,74.500000,74.589996,71.410004,72.529999,68.920906,14676000
2018-12-17,71.370003,74.290001,66.529999,72.370003,68.768852,69583500
2018-12-24,71.400002,74.459999,68.080002,73.339996,69.690582,33772500
2018-12-31,73.980003,75.120003,71.209999,74.650002,70.935379,28133400
2019-01-07,74.739998,77.400002,74.300003,76.040001,72.256256,47423300
2019-01-14,75.459999,80.970001,75.459999,80.449997,76.446777,35728300
2019-01-21,80.330002,81.400002,79.550003,80.610001,76.598824,23815000
2019-01-28,79.800003,81.949997,79.739998,81.510002,77.454041,28790800
2019-02-04,81.220001,83.190002,80.830002,82.360001,78.261719,23079000
2019-02-11,82.949997,85.779999,82.870003,85.379997,81.131470,28771900
2019-02-18,84.580002,85.050003,83.349998,84.760002,80.542328,24570700
2019-02-25,85.389999,87.989998,84.959999,87.160004,82.822906,28799600
2019-03-04,87.320000,87.989998,84.019997,84.800003,80.787651,24505300
2019-03-11,85.389999,87.610001,85.019997,86.800003,82.693047,30406700
2019-03-18,87.300003,88.589996,82.150002,82.190002,78.301147,52431100
2019-03-25,81.480003,84.849998,80.889999,84.209999,80.225563,44180000
2019-04-01,85.040001,86.160004,84.160004,85.400002,81.359283,26280200
2019-04-08,85.010002,86.489998,83.970001,86.239998,82.159508,21813100
2019-04-15,86.889999,90.000000,86.440002,89.199997,84.979477,22399100
2019-04-22,88.349998,88.940002,87.010002,88.309998,84.131577,34256700
2019-04-29,88.180000,88.510002,84.989998,85.699997,81.645065,32759100
2019-05-06,83.769997,84.269997,81.540001,83.949997,79.977875,43936300
2019-05-13,81.650002,85.519997,81.320000,84.570000,80.568542,30650000
2019-05-20,83.800003,83.800003,81.989998,82.160004,78.272591,33885400
2019-05-27,82.849998,83.190002,77.070000,77.139999,73.490074,33113100
2019-06-03,77.239998,83.680000,77.080002,83.410004,79.684601,36209600
2019-06-10,83.750000,84.339996,82.449997,83.440002,79.713257,20124100
2019-06-17,83.339996,85.750000,82.010002,85.750000,81.920082,33229700
2019-06-24,86.000000,86.849998,82.160004,83.949997,80.200493,45102200
2019-07-01,84.930000,86.910004,84.220001,86.820000,82.942291,24228200
2019-07-08,86.059998,89.309998,85.970001,89.120003,85.139580,27440500
2019-07-15,89.059998,89.870003,86.480003,86.550003,82.684357,25267500
