Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,138.300003,139.130005,134.550003,135.089996,130.560822,18132100
2018-12-17,134.210007,135.869995,122.949997,124.260002,120.093895,81917400
2018-12-24,122.080002,133.619995,121.599998,130.940002,126.549942,40381500
2018-12-31,131.679993,134.589996,127.879997,133.649994,129.169067,37258100
2019-01-07,134.449997,139.479996,134.039993,138.059998,133.431213,50533600
2019-01-14,136.990005,138.869995,135.250000,138.500000,133.856491,39648000
2019-01-21,137.899994,139.899994,136.149994,138.669998,134.020798,28249200
2019-01-28,137.509995,140.350006,133.300003,140.149994,135.451172,58737000
2019-02-04,139.789993,142.949997,138.520004,140.380005,135.673447,43111300
2019-02-11,141.259995,144.910004,140.449997,144.910004,140.051559,33425700
2019-02-18,144.419998,146.279999,143.179993,145.869995,141.225418,31944000
2019-02-25,146.910004,149.929993,145.020004,149.470001,144.710785,40061900
2019-03-04,150.070007,150.190002,144.500000,147.350006,142.658295,38774500
2019-03-11,148.110001,156.820007,148.020004,155.460007,150.510086,56662400
2019-03-18,155.919998,156.679993,152.710007,153.070007,148.196152,40463800
2019-03-25,152.360001,156.289993,151.539993,156.190002,151.216827,64482800
2019-04-01,157.529999,159.110001,156.529999,157.649994,152.630325,30123000
2019-04-08,157.550003,159.639999,156.320007,159.639999,154.557007,28403900
2019-04-15,159.830002,161.100006,159.000000,160.160004,155.060440,26632700
2019-04-22,159.199997,163.029999,158.550003,162.929993,157.742218,34889900
2019-04-29,163.210007,165.740005,160.429993,162.039993,156.880569,32056800
2019-05-06,158.210007,162.649994,157.169998,160.710007,155.592896,34308100
2019-05-13,157.190002,165.600006,156.419998,164.089996,158.865295,41361700
2019-05-20,163.350006,165.630005,160.820007,162.639999,157.703644,29503100
2019-05-27,163.399994,165.770004,160.559998,161.330002,156.433441,26487900
2019-06-03,161.539993,171.610001,156.750000,170.050003,164.888733,46756000
2019-06-10,171.839996,172.199997,168.419998,169.660004,164.510590,32322100
2019-06-17,169.729996,174.809998,167.550003,173.440002,168.175827,42905700
2019-06-24,174.600006,174.940002,170.320007,173.550003,168.282516,36900800
