Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,94.870003,96.900002,94.800003,96.639999,85.151016,31198600
2018-12-17,96.000000,96.500000,90.129997,90.970001,80.155090,73973000
2018-12-24,90.449997,93.279999,86.739998,91.180000,80.340118,36999100
2018-12-31,91.629997,92.500000,89.930000,92.489998,81.494362,37469300
2019-01-07,91.910004,93.089996,90.610001,91.769997,80.860001,51848300
2019-01-14,91.500000,92.610001,90.349998,91.419998,80.551575,40895800
2019-01-21,91.389999,96.410004,89.080002,93.599998,83.124710,59151900
2019-01-28,93.320000,97.610001,92.970001,97.470001,86.561607,56050800
2019-02-04,97.209999,98.320000,96.339996,97.709999,86.774734,46569400
2019-02-11,97.489998,99.699997,97.430000,98.480003,87.458572,51319300
2019-02-18,98.559998,100.400002,98.470001,100.250000,89.030464,34415800
2019-02-25,100.360001,100.449997,97.830002,98.440002,87.423050,38873600
2019-03-04,98.570000,99.680000,97.750000,98.410004,87.396400,31345300
2019-03-11,98.790001,102.889999,98.510002,102.440002,90.975372,64418100
2019-03-18,102.059998,103.150002,99.010002,101.660004,90.282677,42547600
2019-03-25,101.660004,104.150002,101.260002,104.050003,92.405197,34231100
2019-04-01,104.230003,104.230003,102.750000,103.650002,92.049965,27009700
2019-04-08,103.930000,105.139999,103.500000,105.059998,93.302170,31469500
2019-04-15,104.980003,106.709999,104.790001,106.050003,94.181358,27802300
2019-04-22,106.129997,107.199997,102.129997,105.860001,94.676323,48964500
2019-04-29,105.570000,106.620003,104.660004,106.080002,94.873070,30836400
2019-05-06,105.120003,106.150002,103.779999,106.010002,94.810471,29022200
2019-05-13,105.139999,108.680000,104.849998,107.449997,96.098335,35769500
2019-05-20,107.440002,108.129997,105.889999,106.690002,95.418625,27229100
2019-05-27,106.699997,107.250000,102.410004,102.910004,92.037987,29764300
2019-06-03,103.150002,109.379997,102.400002,108.769997,97.278893,36666000
2019-06-10,108.320000,111.750000,107.459999,111.199997,99.452156,35578700
2019-06-17,111.160004,112.470001,109.260002,111.199997,99.452156,41622800
2019-06-24,111.820000,112.629997,109.019997,109.650002,98.065926,37259300
2019-07-01,109.919998,114.269997,109.610001,113.150002,101.196167,28272200
2019-07-08,113.339996,115.209999,112.320000,114.989998,102.841766,30140100
2019-07-15,115.070000,116.519997,114.790001,115.010002,102.859665,34122400
2019-07-22,115.040001,116.050003,111.379997,114.730003,103.273735,35218300
2019-07-29,114.730003,121.760002,114.620003,116.440002,104.812988,62774000
2019-08-05,116.089996,118.040001,112.680000,116.779999,105.119026,46329100
2019-08-12,116.779999,119.540001,115.589996,119.180000,107.279373,37926900
2019-08-19,119.970001,120.449997,116.430000,117.320000,105.605118,28544000
2019-08-26,117.750000,122.000000,117.220001,120.230003,108.224541,28276700
2019-09-02,119.790001,123.430000,119.629997,122.870003,110.600937,23345000
2019-09-09,122.709999,123.209999,119.360001,122.120003,109.925819,37781800
2019-09-16,121.809998,122.599998,119.019997,122.239998,110.033836,41575800
2019-09-23,122.199997,125.000000,121.970001,124.570000,112.131157,32080800
2019-09-30,124.570000,125.360001,120.209999,124.000000,111.618080,26926600
2019-10-07,123.529999,123.889999,120.800003,121.089996,108.998642,24306200
2019-10-14,121.620003,121.620003,116.169998,117.470001,105.740128,41420800
2019-10-21,117.419998,125.769997,117.349998,123.250000,111.651665,42210300
2019-10-28,123.480003,125.449997,122.599998,123.870003,112.213333,28263500
2019-11-04,123.919998,123.919998,118.239998,119.699997,108.435722,39506900
2019-11-11,119.480003,121.169998,118.550003,120.540001,109.196686,28169700
2019-11-18,120.250000,122.779999,119.389999,120.290001,108.970230,31471800
2019-11-25,120.440002,122.629997,120.019997,122.059998,110.573654,20048200
2019-12-02,121.940002,125.449997,120.959999,124.190002,112.503204,33579800
