Date,Open,High,Low,Close,Adj Close,Volume
2018-12-10,93.250000,93.680000,91.570000,91.849998,84.524284,19535900
2018-12-17,91.220001,93.000000,86.139999,87.129997,80.180763,62135300
2018-12-24,86.540001,93.470001,85.779999,92.129997,84.781960,35894100
2018-12-31,92.669998,94.709999,91.639999,93.440002,85.987495,31464900
2019-01-07,93.620003,96.139999,93.120003,94.839996,87.275826,36053800
2019-01-14,94.480003,98.199997,94.279999,97.730003,89.935326,31288400
2019-01-21,97.150002,99.349998,96.430000,96.940002,89.208336,31236900
2019-01-28,96.529999,97.160004,93.110001,93.860001,86.374008,50293400
2019-02-04,93.860001,96.820000,93.349998,95.580002,87.956810,30812700
2019-02-11,95.650002,100.000000,95.639999,99.989998,92.015068,33564400
2019-02-18,102.379997,104.180000,98.650002,99.550003,91.610161,52829200
2019-02-25,100.120003,100.129997,97.120003,97.930000,90.119377,47353800
2019-03-04,98.120003,99.190002,97.000000,97.589996,89.806488,30285300
2019-03-11,98.040001,99.349998,97.589996,98.419998,90.570282,35423900
2019-03-18,98.300003,100.489998,97.940002,98.279999,90.928093,30766700
2019-03-25,97.800003,98.860001,95.000000,97.529999,90.234192,34318700
2019-04-01,97.970001,99.199997,96.790001,98.830002,91.436958,29149600
2019-04-08,98.449997,102.019997,98.150002,101.559998,93.962730,24649900
2019-04-15,101.300003,103.800003,101.260002,103.180000,95.461548,17397300
2019-04-22,102.779999,104.150002,99.660004,101.529999,93.934967,26896800
2019-04-29,101.879997,102.919998,100.239998,102.080002,94.443840,28174400
2019-05-06,100.750000,102.550003,98.849998,101.910004,94.286583,30054100
2019-05-13,100.449997,103.959999,99.010002,100.860001,93.810814,49948800
2019-05-20,100.389999,102.889999,100.250000,102.669998,95.494293,32361900
2019-05-27,102.559998,103.570000,100.599998,101.440002,94.350281,27739000
2019-06-03,101.629997,106.360001,101.400002,106.059998,98.647369,34355600
2019-06-10,106.480003,109.589996,106.370003,109.070000,101.447006,27719000
2019-06-17,109.120003,112.190002,108.260002,111.129997,103.363022,31162900
2019-06-24,111.489998,112.220001,108.860001,110.489998,102.767754,28287500
2019-07-01,111.300003,112.400002,110.019997,111.980003,104.153618,16364300
2019-07-08,111.919998,114.769997,111.699997,114.599998,106.590508,22358000
2019-07-15,114.669998,115.489998,113.739998,113.900002,105.939423,16542600
2019-07-22,114.099998,114.339996,111.570000,113.019997,105.120941,23028900
2019-07-29,112.839996,112.980003,108.150002,109.400002,101.753929,26104800
2019-08-05,108.000000,108.839996,105.589996,107.279999,99.782097,30432800
2019-08-12,106.720001,114.930000,104.839996,112.989998,105.610344,52634600
2019-08-19,114.349998,114.779999,110.129997,110.830002,103.591408,33678900
2019-08-26,111.559998,115.379997,111.220001,114.260002,106.797401,28016200
2019-09-02,113.680000,117.959999,113.489998,114.730003,107.236702,21898400
2019-09-09,114.500000,118.190002,114.400002,117.430000,109.760361,26228100
2019-09-16,116.540001,117.809998,115.250000,116.980003,109.339737,29363800
2019-09-23,116.610001,119.860001,116.559998,118.449997,110.713760,24470800
2019-09-30,118.669998,119.440002,114.580002,118.160004,110.442696,22908700
2019-10-07,118.099998,120.709999,116.660004,120.239998,112.386826,24192900
2019-10-14,119.849998,120.599998,118.870003,119.139999,111.358658,22374800
2019-10-21,119.300003,120.169998,118.199997,119.040001,111.265198,14259400
2019-10-28,119.250000,119.699997,116.830002,117.620003,109.937943,19835800
2019-11-04,118.400002,120.919998,117.080002,119.440002,111.639084,20751600
2019-11-11,118.699997,125.379997,118.279999,118.870003,111.106293,49855800
2019-11-18,118.449997,120.870003,118.239998,119.360001,111.564308,23485200
2019-11-25,120.000000,120.019997,117.900002,119.089996,111.311928,18765400
2019-12-02,119.150002,119.800003,117.419998,119.779999,111.956848,26515900
2019-12-09,119.570000,120.650002,118.529999,120.290001,112.937859,22120000
2019-12-16,120.419998,122.120003,119.779999,120.290001,112.937859,27448000
2019-12-23,120.199997,120.690002,118.949997,119.589996,112.280655,14481000
2019-12-30,119.800003,119.889999,117.589996,117.889999,110.684555,20021900
2020-01-06,117.400002,118.089996,115.680000,116.379997,109.266846,30786700
2020-01-13,116.379997,116.550003,114.519997,114.959999,107.933655,35567000
2020-01-20,114.589996,116.529999,114.150002,114.370003,107.379707,20968300
2020-01-27,113.190002,117.120003,112.680000,114.489998,107.492371,28421400
2020-02-03,114.900002,117.230003,114.099998,116.449997,109.332573,24304700
2020-02-10,115.750000,118.570000,114.440002,117.889999,110.684555,30141100
2020-02-17,118.470001,119.949997,116.860001,118.580002,111.332405,29966000
2020-02-24,117.459999,118.459999,104.370003,107.680000,101.098595,48002300
2020-03-02,107.599998,117.910004,107.290001,117.230003,110.064903,54746000
2020-03-09,113.820000,120.680000,102.980003,114.099998,107.126221,75982000
2020-03-16,105.199997,128.080002,102.000000,113.970001,107.004158,93146600
2020-03-23,114.169998,117.540001,106.849998,109.580002,103.337708,76589900
2020-03-30,111.860001,119.910004,110.940002,119.480003,112.673744,47293700
2020-04-06,119.059998,126.489998,117.660004,121.800003,114.861595,49947900
2020-04-13,121.269997,132.970001,121.169998,132.119995,124.593697,47841900
2020-04-20,132.389999,133.380005,127.730003,129.440002,122.066376,39311300
2020-04-27,130.000000,130.309998,120.779999,122.919998,115.917778,51636600
2020-05-04,123.839996,125.489998,121.500000,122.940002,115.936653,34210200
2020-05-11,123.040001,126.239998,121.300003,125.940002,119.288185,42540100
2020-05-18,127.500000,131.990005,123.769997,124.330002,117.763222,63478000
2020-05-25,124.339996,125.510002,121.029999,124.059998,117.507462,36180100
